1  ,0.841662,0.760639
2  ,0.184516,0.944721
3  ,0.131635,0.959779
4  ,0.108785,0.966866
5  ,0.094142,0.971018
6  ,0.090669,0.971952
7  ,0.076772,0.976054
8  ,0.070987,0.978155
9  ,0.067649,0.978889
10 ,0.062475,0.980506
11 ,0.061350,0.980623
12 ,0.056011,0.982457
13 ,0.053414,0.983391
14 ,0.050635,0.984058
15 ,0.046780,0.985109
16 ,0.046255,0.984775
17 ,0.046395,0.985993
18 ,0.042823,0.986443
19 ,0.041276,0.987160
20 ,0.040146,0.987443
