1  ,0.480335,0.847252
2  ,0.181598,0.944570
3  ,0.135789,0.957994
4  ,0.113261,0.965482
5  ,0.095757,0.970034
6  ,0.088972,0.972202
7  ,0.082520,0.974720
8  ,0.075765,0.976537
9  ,0.069699,0.978255
10 ,0.063603,0.979839
11 ,0.061998,0.980423
12 ,0.059087,0.981407
13 ,0.057090,0.982424
14 ,0.053623,0.983508
15 ,0.050483,0.983675
16 ,0.047763,0.985025
17 ,0.046559,0.985392
18 ,0.045192,0.985542
19 ,0.044913,0.985876
20 ,0.042311,0.986776
