1  ,0.530337,0.829526
2  ,0.195868,0.940101
3  ,0.150207,0.953592
4  ,0.122274,0.961580
5  ,0.105815,0.967082
6  ,0.094101,0.970601
7  ,0.086640,0.973102
8  ,0.078707,0.975354
9  ,0.075864,0.976854
10 ,0.071960,0.977905
11 ,0.064981,0.979472
12 ,0.062414,0.980790
13 ,0.062143,0.980623
14 ,0.057746,0.981640
15 ,0.054077,0.982757
16 ,0.052788,0.983074
17 ,0.051062,0.984092
18 ,0.048334,0.984759
19 ,0.048440,0.984825
20 ,0.045828,0.985242
