1  ,0.703182,0.188554,0.807581,0.943209
2  ,0.166282,0.110936,0.950490,0.966647
3  ,0.119578,0.086163,0.964081,0.973257
4  ,0.100379,0.068512,0.969300,0.978966
5  ,0.086740,0.066913,0.974070,0.979167
6  ,0.078375,0.058539,0.976588,0.982572
7  ,0.070335,0.061679,0.978439,0.981470
8  ,0.065113,0.059345,0.980073,0.981671
9  ,0.063608,0.047469,0.980506,0.985276
10 ,0.056516,0.047556,0.982140,0.984876
11 ,0.054019,0.050132,0.983024,0.983474
12 ,0.051210,0.045205,0.984192,0.985677
13 ,0.052119,0.043535,0.983725,0.986779
14 ,0.047813,0.050082,0.985175,0.984275
15 ,0.044894,0.053806,0.985826,0.982672
16 ,0.045358,0.042656,0.986043,0.986879
17 ,0.043045,0.042071,0.986743,0.985677
18 ,0.042844,0.042729,0.986493,0.985677
19 ,0.041435,0.043567,0.987443,0.986679
20 ,0.037116,0.043015,0.988260,0.986679
21 ,0.037951,0.044044,0.988060,0.986178
22 ,0.036440,0.035431,0.988160,0.988482
23 ,0.033938,0.033652,0.989294,0.989383
24 ,0.034403,0.038701,0.989161,0.988081
25 ,0.034334,0.032942,0.988777,0.990084
26 ,0.032812,0.046905,0.989228,0.986378
27 ,0.040576,0.034627,0.987760,0.988782
28 ,0.031623,0.037556,0.989945,0.987680
29 ,0.031100,0.034816,0.990445,0.989984
30 ,0.029753,0.033492,0.990712,0.989683
31 ,0.032137,0.034028,0.990595,0.989483
32 ,0.029713,0.032108,0.990795,0.990685
33 ,0.028996,0.040057,0.990662,0.987680
34 ,0.026781,0.028316,0.991462,0.990585
35 ,0.024895,0.034248,0.992246,0.990986
36 ,0.025666,0.032576,0.991946,0.990184
37 ,0.024392,0.040410,0.992029,0.987881
38 ,0.026411,0.034445,0.992079,0.989683
39 ,0.028814,0.028108,0.991045,0.990685
40 ,0.023975,0.029563,0.992196,0.990485
41 ,0.024106,0.036787,0.992279,0.988081
42 ,0.023267,0.026522,0.992129,0.991787
43 ,0.023860,0.029694,0.992279,0.990685
44 ,0.021475,0.033604,0.993146,0.989884
45 ,0.022508,0.031898,0.992613,0.989383
46 ,0.021896,0.030894,0.992663,0.990184
47 ,0.021713,0.030409,0.993113,0.990184
48 ,0.022895,0.030232,0.992930,0.990184
49 ,0.019323,0.033389,0.993280,0.990385
50 ,0.021146,0.027894,0.993380,0.991386
51 ,0.018663,0.028409,0.993780,0.991086
52 ,0.021580,0.026978,0.992930,0.991687
53 ,0.018669,0.029157,0.993997,0.991486
54 ,0.020099,0.030275,0.993263,0.990385
55 ,0.018731,0.030156,0.994130,0.989984
56 ,0.019271,0.032901,0.993913,0.990184
57 ,0.018936,0.034545,0.993797,0.990685
58 ,0.018123,0.034675,0.994164,0.989984
59 ,0.019119,0.027931,0.993580,0.991186
60 ,0.017139,0.029454,0.994197,0.991286
61 ,0.018454,0.032655,0.994197,0.990485
62 ,0.017091,0.029103,0.994130,0.992388
63 ,0.016949,0.032421,0.994314,0.990284
64 ,0.016346,0.030796,0.994497,0.990485
65 ,0.016943,0.029961,0.994530,0.990986
66 ,0.016533,0.032166,0.994881,0.990084
67 ,0.017636,0.034563,0.994180,0.988782
68 ,0.015393,0.035317,0.995064,0.990385
69 ,0.018908,0.031102,0.994130,0.990585
70 ,0.016504,0.035266,0.994731,0.990785
71 ,0.016440,0.030487,0.994497,0.990986
72 ,0.015019,0.031237,0.994897,0.990685
73 ,0.016355,0.029800,0.994814,0.990385
74 ,0.013942,0.024730,0.995398,0.992087
75 ,0.014669,0.032404,0.995081,0.990885
76 ,0.014480,0.033795,0.995314,0.989683
77 ,0.015454,0.029283,0.995297,0.991186
78 ,0.016184,0.030572,0.994447,0.991186
79 ,0.014693,0.027678,0.994847,0.991186
80 ,0.013763,0.029288,0.995714,0.990585
81 ,0.015672,0.029495,0.994897,0.991587
82 ,0.014111,0.029454,0.995631,0.989784
83 ,0.014156,0.025478,0.995664,0.992688
84 ,0.013508,0.028676,0.995498,0.991186
85 ,0.013589,0.025437,0.995664,0.990785
86 ,0.013061,0.028941,0.995448,0.992087
87 ,0.012031,0.031931,0.995781,0.990585
88 ,0.013997,0.027928,0.995364,0.991086
89 ,0.012306,0.030589,0.995714,0.991587
90 ,0.012995,0.037546,0.996015,0.990084
91 ,0.012667,0.030093,0.995898,0.990685
92 ,0.013617,0.033169,0.995614,0.990084
93 ,0.012567,0.031873,0.995664,0.991086
94 ,0.012706,0.025236,0.995631,0.992388
95 ,0.010850,0.029782,0.996415,0.990986
96 ,0.013280,0.027772,0.995614,0.991486
97 ,0.011809,0.028733,0.996081,0.990986
98 ,0.010631,0.030567,0.996431,0.990284
99 ,0.011556,0.029184,0.996098,0.991987
100,0.011431,0.029316,0.995931,0.991787
