1  ,0.428133,0.883304
2  ,0.128661,0.963197
3  ,0.069281,0.979406
4  ,0.059389,0.982124
5  ,0.053731,0.983758
6  ,0.044616,0.986509
7  ,0.043185,0.987160
8  ,0.041621,0.987493
9  ,0.036553,0.988711
10 ,0.036379,0.989044
11 ,0.027253,0.991829
12 ,0.025488,0.991946
13 ,0.023838,0.992663
14 ,0.026701,0.991779
15 ,0.018371,0.994230
16 ,0.018959,0.994364
17 ,0.019838,0.993797
18 ,0.017026,0.994647
19 ,0.019279,0.994430
20 ,0.015127,0.995164
21 ,0.016310,0.995064
22 ,0.012337,0.996565
23 ,0.011916,0.996215
24 ,0.015738,0.995681
25 ,0.009648,0.996782
26 ,0.012105,0.996165
27 ,0.009723,0.997115
28 ,0.015337,0.995414
29 ,0.011239,0.996582
30 ,0.009142,0.997232
31 ,0.008056,0.997866
32 ,0.010181,0.996565
33 ,0.007932,0.997532
34 ,0.010262,0.997082
35 ,0.006916,0.997632
36 ,0.010529,0.996965
37 ,0.006372,0.998199
38 ,0.009025,0.997349
39 ,0.008085,0.997632
40 ,0.004724,0.998616
41 ,0.006766,0.997999
42 ,0.008067,0.997749
43 ,0.006361,0.998099
44 ,0.007429,0.997832
45 ,0.005323,0.998416
46 ,0.005643,0.998316
47 ,0.008530,0.997749
48 ,0.003870,0.998733
49 ,0.006763,0.998232
50 ,0.005992,0.998132
51 ,0.007901,0.998066
52 ,0.004491,0.998533
53 ,0.003140,0.998983
54 ,0.006004,0.998416
55 ,0.004885,0.998616
56 ,0.005678,0.998466
57 ,0.005381,0.998349
58 ,0.003666,0.998933
59 ,0.010213,0.997732
60 ,0.003222,0.998999
61 ,0.004556,0.998599
62 ,0.003916,0.998799
63 ,0.003921,0.999083
64 ,0.004903,0.998633
65 ,0.003337,0.999250
66 ,0.003126,0.999183
67 ,0.005184,0.998616
68 ,0.004852,0.998699
69 ,0.004836,0.998499
70 ,0.002963,0.999166
71 ,0.006199,0.998533
72 ,0.002607,0.999150
73 ,0.003232,0.998933
74 ,0.009289,0.997999
75 ,0.002995,0.999183
76 ,0.002014,0.999483
77 ,0.002556,0.999383
78 ,0.004318,0.998716
79 ,0.003597,0.998999
80 ,0.004024,0.998899
81 ,0.002818,0.999216
82 ,0.004471,0.998983
83 ,0.003485,0.998999
84 ,0.003006,0.999233
85 ,0.002170,0.999200
86 ,0.005167,0.998666
87 ,0.002896,0.999333
88 ,0.002130,0.999316
89 ,0.002338,0.999266
90 ,0.003498,0.998999
91 ,0.004589,0.998866
92 ,0.006143,0.998749
93 ,0.003418,0.999100
94 ,0.004210,0.998933
95 ,0.004670,0.998933
96 ,0.001152,0.999700
97 ,0.003026,0.999333
98 ,0.002161,0.999483
99 ,0.002411,0.999400
100,0.004291,0.999066
