1  ,0.709492,0.158041,0.804212,0.947917
2  ,0.175354,0.110616,0.948272,0.963942
3  ,0.123029,0.102909,0.962513,0.967348
4  ,0.102137,0.079590,0.968333,0.975561
5  ,0.090575,0.071202,0.972519,0.977264
6  ,0.081293,0.060414,0.975487,0.981771
7  ,0.074156,0.057367,0.977221,0.981470
8  ,0.073327,0.054977,0.977271,0.982973
9  ,0.065682,0.055296,0.980089,0.983373
10 ,0.062602,0.048815,0.980957,0.984175
11 ,0.056763,0.055647,0.982624,0.981871
12 ,0.056610,0.045059,0.982441,0.985978
13 ,0.051950,0.049508,0.984041,0.983373
14 ,0.047910,0.046442,0.985059,0.986779
15 ,0.046047,0.045261,0.985642,0.985777
16 ,0.044010,0.047518,0.986543,0.986378
17 ,0.045132,0.040227,0.986559,0.986879
18 ,0.042507,0.037979,0.986393,0.988782
19 ,0.038637,0.043413,0.987877,0.987680
20 ,0.036939,0.042783,0.988494,0.987179
