1  ,0.223665,0.945304
2  ,0.056085,0.983608
3  ,0.035137,0.989828
4  ,0.027971,0.991779
5  ,0.020955,0.993296
6  ,0.016327,0.994947
7  ,0.013839,0.995564
8  ,0.015890,0.995581
9  ,0.010578,0.996682
10 ,0.008289,0.997499
11 ,0.008241,0.997282
12 ,0.007095,0.997882
13 ,0.006178,0.998132
14 ,0.005267,0.998432
15 ,0.004730,0.998533
16 ,0.004308,0.998733
17 ,0.004140,0.998616
18 ,0.003353,0.998766
19 ,0.004984,0.998699
20 ,0.002574,0.999183
21 ,0.001438,0.999516
22 ,0.004880,0.998416
23 ,0.002946,0.999033
24 ,0.000905,0.999767
25 ,0.002182,0.999283
26 ,0.001034,0.999700
27 ,0.001562,0.999600
28 ,0.001582,0.999450
29 ,0.001793,0.999416
30 ,0.002098,0.999433
31 ,0.001807,0.999500
32 ,0.001060,0.999717
33 ,0.000878,0.999767
34 ,0.000334,0.999917
35 ,0.000493,0.999800
36 ,0.000649,0.999850
37 ,0.000839,0.999833
38 ,0.000850,0.999783
39 ,0.002463,0.999433
40 ,0.001182,0.999566
41 ,0.001233,0.999633
42 ,0.001838,0.999516
43 ,0.001810,0.999450
44 ,0.000653,0.999883
45 ,0.000112,1.000000
46 ,0.000269,0.999917
47 ,0.000186,0.999967
48 ,0.000171,0.999933
49 ,0.000481,0.999850
50 ,0.000713,0.999850
51 ,0.000964,0.999650
52 ,0.000699,0.999767
53 ,0.000749,0.999850
54 ,0.000192,0.999967
55 ,0.000910,0.999767
56 ,0.000734,0.999800
57 ,0.001041,0.999767
58 ,0.000118,0.999967
59 ,0.000205,0.999967
60 ,0.000837,0.999800
61 ,0.000326,0.999900
62 ,0.000043,1.000000
63 ,0.000054,0.999983
64 ,0.000033,1.000000
65 ,0.000019,1.000000
66 ,0.000020,1.000000
67 ,0.000021,1.000000
68 ,0.002792,0.999266
69 ,0.000464,0.999867
70 ,0.002187,0.999316
71 ,0.001355,0.999666
72 ,0.000186,0.999950
73 ,0.000042,1.000000
74 ,0.000038,1.000000
75 ,0.000042,1.000000
76 ,0.000023,1.000000
77 ,0.000020,1.000000
78 ,0.000032,1.000000
79 ,0.000017,1.000000
80 ,0.000041,0.999983
81 ,0.000014,1.000000
82 ,0.000079,0.999967
83 ,0.000729,0.999800
84 ,0.001546,0.999600
85 ,0.001029,0.999683
86 ,0.000503,0.999833
87 ,0.000214,0.999917
88 ,0.000096,0.999967
89 ,0.000082,0.999967
90 ,0.000327,0.999933
91 ,0.000143,0.999933
92 ,0.000484,0.999817
93 ,0.000632,0.999833
94 ,0.000517,0.999917
95 ,0.000031,1.000000
96 ,0.000029,1.000000
97 ,0.000017,1.000000
98 ,0.000067,1.000000
99 ,0.000365,0.999950
100,0.000415,0.999883
