1  ,0.333527,0.906217
2  ,0.131743,0.963764
3  ,0.140787,0.961930
4  ,0.065031,0.979823
5  ,0.079934,0.980173
6  ,0.062099,0.981123
7  ,0.046991,0.985943
8  ,0.048337,0.986559
9  ,0.034601,0.989144
10 ,0.048425,0.985642
11 ,0.031856,0.990362
12 ,0.030950,0.989961
13 ,0.025185,0.992046
14 ,0.029859,0.990979
15 ,0.022243,0.992813
16 ,0.023200,0.992913
17 ,0.020463,0.993597
18 ,0.018485,0.994230
19 ,0.019103,0.994280
20 ,0.019026,0.994130
21 ,0.015438,0.995264
22 ,0.014588,0.995748
23 ,0.013313,0.995781
24 ,0.012480,0.996265
25 ,0.014320,0.995531
26 ,0.013518,0.995898
27 ,0.013055,0.996015
28 ,0.009327,0.997065
29 ,0.014907,0.995798
30 ,0.010779,0.996531
31 ,0.010557,0.996882
32 ,0.008866,0.997232
33 ,0.009588,0.996815
34 ,0.007987,0.997482
35 ,0.009120,0.997249
36 ,0.008386,0.997582
37 ,0.007835,0.997665
38 ,0.007922,0.997649
39 ,0.008683,0.997482
40 ,0.008934,0.997098
41 ,0.006139,0.998099
42 ,0.008100,0.997499
43 ,0.006497,0.998032
44 ,0.011073,0.996882
45 ,0.005252,0.998416
46 ,0.005224,0.998399
47 ,0.009017,0.997382
48 ,0.005553,0.998249
49 ,0.010545,0.997682
50 ,0.004683,0.998666
51 ,0.006391,0.998016
52 ,0.005236,0.998416
53 ,0.005642,0.998266
54 ,0.004982,0.998549
55 ,0.007026,0.997832
56 ,0.004192,0.998633
57 ,0.005921,0.998349
58 ,0.002564,0.999150
59 ,0.007316,0.997799
60 ,0.004343,0.998699
61 ,0.005734,0.998366
62 ,0.005914,0.998332
63 ,0.004337,0.998749
64 ,0.003992,0.998833
65 ,0.002482,0.999283
66 ,0.007058,0.998049
67 ,0.003541,0.998949
68 ,0.004350,0.998799
69 ,0.007166,0.998149
70 ,0.003662,0.998999
71 ,0.003522,0.999016
72 ,0.004497,0.998566
73 ,0.004415,0.998699
74 ,0.007667,0.997765
75 ,0.003997,0.999049
76 ,0.003627,0.998966
77 ,0.003346,0.999083
78 ,0.003447,0.998949
79 ,0.003921,0.998816
80 ,0.003314,0.999166
81 ,0.011306,0.997849
82 ,0.003236,0.999150
83 ,0.002649,0.999250
84 ,0.002962,0.999166
85 ,0.003093,0.999150
86 ,0.003709,0.998983
87 ,0.003776,0.998949
88 ,0.006261,0.998432
89 ,0.002051,0.999250
90 ,0.003491,0.999049
91 ,0.003415,0.999216
92 ,0.004026,0.998883
93 ,0.002451,0.999366
94 ,0.004977,0.998916
95 ,0.002263,0.999283
96 ,0.003516,0.999049
97 ,0.001994,0.999300
98 ,0.009727,0.998366
99 ,0.003029,0.999133
100,0.001647,0.999433
